employee_id,entered_at,enter_for,datetime
2009,2020-08-27 18:03:17,call,
1279,2020-08-27 11:09:17,bathroom,
7794,2020-08-27 18:21:17,suppliement,
1279,2020-08-27 16:35:17,call,
7792,2020-08-27 14:17:17,payment,
7792,2020-08-27 15:25:17,reports,
1247,2020-08-27 15:05:17,payment,
1247,2020-08-27 07:26:17,lunch,
1279,2020-08-27 14:49:17,suppliement,
2009,2020-08-27 11:52:17,suppliement,
1279,2020-08-27 12:18:17,meeting,
7792,2020-08-27 08:18:17,bathroom,
7792,2020-08-27 12:13:17,lunch,
6588,2020-08-27 16:48:17,call,
6588,2020-08-27 10:27:17,lunch,
3478,2020-08-27 09:44:17,call,
1002,2020-08-27 12:43:17,meeting,
7794,2020-08-27 13:27:17,reports,
2009,2020-08-27 17:19:17,lunch,
8547,2020-08-27 11:32:17,lunch,
1002,2020-08-27 07:35:17,reports,
6588,2020-08-27 15:57:17,suppliement,
3478,2020-08-27 14:33:17,call,
7792,2020-08-27 18:44:17,payment,
6588,2020-08-27 18:26:17,call,
1002,2020-08-27 13:32:17,call,
7794,2020-08-27 09:00:17,payment,
1247,2020-08-27 07:16:17,payment,
7794,2020-08-27 16:00:17,call,
1247,2020-08-27 10:08:17,reports,
7794,2020-08-27 11:46:17,reports,
3478,2020-08-27 15:15:17,bathroom,
7792,2020-08-27 08:37:17,bathroom,
3478,2020-08-27 14:07:17,suppliement,
7792,2020-08-27 14:18:17,call,
2009,2020-08-27 14:02:17,suppliement,
1279,2020-08-27 13:22:17,reports,
1247,2020-08-27 10:30:17,reports,
8547,2020-08-27 11:08:17,reports,
3478,2020-08-27 18:36:17,meeting,
7794,2020-08-27 18:31:17,suppliement,
8547,2020-08-27 12:10:17,call,
8547,2020-08-27 12:52:17,meeting,
7794,2020-08-27 13:38:17,suppliement,
6588,2020-08-27 11:15:17,reports,
8547,2020-08-27 14:40:17,meeting,
6588,2020-08-27 09:12:17,bathroom,
2009,2020-08-27 11:57:17,call,
6588,2020-08-27 14:49:17,payment,
1247,2020-08-27 08:09:17,suppliement,
7794,2020-08-27 12:31:17,meeting,
7792,2020-08-27 13:14:17,suppliement,
7792,2020-08-27 17:23:17,lunch,
1002,2020-08-27 09:23:17,meeting,
8547,2020-08-27 09:32:17,reports,
1002,2020-08-27 10:21:17,call,
3478,2020-08-27 10:46:17,bathroom,
7792,2020-08-27 16:51:17,call,
1247,2020-08-27 16:36:17,meeting,
1002,2020-08-27 14:47:17,lunch,
1247,2020-08-27 11:30:17,reports,
7792,2020-08-27 07:02:17,lunch,
7792,2020-08-27 13:04:17,meeting,
1002,2020-08-27 14:24:17,suppliement,
1247,2020-08-27 09:39:17,lunch,
8547,2020-08-27 15:42:17,bathroom,
3478,2020-08-27 18:22:17,meeting,
1002,2020-08-27 14:04:17,bathroom,
1002,2020-08-27 11:21:17,meeting,
8547,2020-08-27 15:09:17,lunch,
8547,2020-08-27 08:07:17,meeting,
6588,2020-08-27 07:26:17,reports,
8547,2020-08-27 09:40:17,meeting,
8547,2020-08-27 17:34:17,reports,
1002,2020-08-27 15:16:17,payment,
7794,2020-08-27 07:24:17,reports,
7794,2020-08-27 07:42:17,reports,
3478,2020-08-27 11:20:17,bathroom,
1247,2020-08-27 18:17:17,call,
6588,2020-08-27 09:31:17,reports,
7794,2020-08-27 09:07:17,call,
1002,2020-08-27 08:58:17,bathroom,
6588,2020-08-27 15:30:17,reports,
2009,2020-08-27 11:57:17,call,
6588,2020-08-27 09:38:17,meeting,
7794,2020-08-27 18:54:17,reports,
2009,2020-08-27 14:16:17,bathroom,
6588,2020-08-27 11:04:17,bathroom,
7792,2020-08-27 07:08:17,payment,
1247,2020-08-27 08:03:17,suppliement,
3478,2020-08-27 11:52:17,reports,
7794,2020-08-27 07:03:17,suppliement,
7792,2020-08-27 07:45:17,meeting,
8547,2020-08-27 12:51:17,meeting,
2009,2020-08-27 14:00:17,lunch,
1002,2020-08-27 13:32:17,bathroom,
1279,2020-08-27 13:17:17,meeting,
7794,2020-08-27 12:34:17,payment,
7794,2020-08-27 17:55:17,call,
6588,2020-08-27 08:06:17,suppliement,
6588,2020-08-27 11:58:17,suppliement,
2009,2020-08-27 08:39:17,reports,
8547,2020-08-27 08:58:17,meeting,
6588,2020-08-27 09:35:17,lunch,
2009,2020-08-27 12:53:17,lunch,
1279,2020-08-27 18:03:17,suppliement,
8547,2020-08-27 08:59:17,meeting,
2009,2020-08-27 10:47:17,reports,
1002,2020-08-27 09:20:17,call,
2009,2020-08-27 17:00:17,suppliement,
1247,2020-08-27 07:04:17,bathroom,
8547,2020-08-27 07:35:17,suppliement,
8547,2020-08-27 15:07:17,suppliement,
2009,2020-08-27 10:21:17,payment,
8547,2020-08-27 08:08:17,meeting,
1002,2020-08-27 17:50:17,call,
7794,2020-08-27 08:03:17,reports,
8547,2020-08-27 09:34:17,meeting,
1247,2020-08-27 15:19:17,suppliement,
1002,2020-08-27 14:28:17,lunch,
7792,2020-08-27 12:02:17,payment,
7792,2020-08-27 18:19:17,bathroom,
1279,2020-08-27 14:09:17,reports,
7794,2020-08-27 15:55:17,payment,
1002,2020-08-27 14:09:17,suppliement,
7794,2020-08-27 15:01:17,meeting,
2009,2020-08-27 16:06:17,payment,
2009,2020-08-27 18:58:17,meeting,
7794,2020-08-27 18:38:17,payment,
7792,2020-08-27 18:31:17,meeting,
8547,2020-08-27 14:15:17,call,
7794,2020-08-27 18:55:17,meeting,
2009,2020-08-27 14:14:17,lunch,
6588,2020-08-27 17:36:17,lunch,
6588,2020-08-27 07:54:17,lunch,
1279,2020-08-27 17:33:17,call,
1247,2020-08-27 10:35:17,suppliement,
7792,2020-08-27 13:14:17,call,
2009,2020-08-27 07:56:17,lunch,
3478,2020-08-27 14:01:17,payment,
7792,2020-08-27 08:40:17,bathroom,
1279,2020-08-27 12:56:17,payment,
6588,2020-08-27 12:06:17,lunch,
7792,2020-08-27 12:47:17,lunch,
8547,2020-08-27 08:45:17,bathroom,
6588,2020-08-27 09:49:17,suppliement,
2009,2020-08-27 11:04:17,reports,
7792,2020-08-27 12:17:17,payment,
3478,2020-08-27 09:40:17,reports,
1247,2020-08-27 09:57:17,suppliement,
2009,2020-08-27 16:39:17,bathroom,
7792,2020-08-27 11:50:17,reports,
1247,2020-08-27 14:00:17,reports,
7792,2020-08-27 18:22:17,payment,
8547,2020-08-27 09:39:17,bathroom,
6588,2020-08-27 08:43:17,suppliement,
7792,2020-08-27 11:39:17,suppliement,
1279,2020-08-27 11:22:17,bathroom,
1002,2020-08-27 14:26:17,meeting,
7792,2020-08-27 16:26:17,call,
1247,2020-08-27 16:25:17,payment,
7794,2020-08-27 14:02:17,bathroom,
3478,2020-08-27 13:36:17,payment,
7792,2020-08-27 16:29:17,meeting,
8547,2020-08-27 07:17:17,suppliement,
1002,2020-08-27 18:08:17,call,
8547,2020-08-27 10:54:17,suppliement,
6588,2020-08-27 13:27:17,lunch,
3478,2020-08-27 18:43:17,suppliement,
1002,2020-08-27 07:53:17,lunch,
7792,2020-08-27 11:29:17,reports,
6588,2020-08-27 12:32:17,call,
8547,2020-08-27 08:58:17,bathroom,
7794,2020-08-27 13:59:17,bathroom,
7792,2020-08-27 15:08:17,bathroom,
3478,2020-08-27 17:24:17,lunch,
1279,2020-08-27 09:15:17,payment,
1247,2020-08-27 10:06:17,bathroom,
6588,2020-08-27 11:09:17,meeting,
3478,2020-08-27 14:30:17,suppliement,
7792,2020-08-27 07:59:17,call,
6588,2020-08-27 14:37:17,bathroom,
7792,2020-08-27 17:21:17,suppliement,
6588,2020-08-27 14:38:17,lunch,
3478,2020-08-27 13:15:17,call,
1279,2020-08-27 17:30:17,meeting,
3478,2020-08-27 18:52:17,call,
6588,2020-08-27 18:19:17,call,
2009,2020-08-27 16:36:17,bathroom,
3478,2020-08-27 16:18:17,payment,
3478,2020-08-27 16:30:17,payment,
1002,2020-08-27 07:58:17,suppliement,
3478,2020-08-27 08:25:17,lunch,
1247,2020-08-27 12:02:17,bathroom,
1279,2020-08-27 11:54:17,reports,
7794,2020-08-27 16:03:17,call,
1002,2020-08-27 11:33:17,payment,
2009,2020-08-27 17:05:17,lunch,
7794,2020-08-27 16:29:17,reports,
1247,2020-08-27 15:50:17,suppliement,
2009,2020-08-27 18:22:17,meeting,
1002,2020-08-27 11:48:17,meeting,
1002,2020-08-27 08:42:17,payment,
1279,2020-08-27 10:37:17,call,
6588,2020-08-27 07:22:17,call,
3478,2020-08-27 08:19:17,suppliement,
8547,2020-08-27 08:18:17,meeting,
7794,2020-08-27 09:44:17,bathroom,
1002,2020-08-27 11:34:17,bathroom,
7792,2020-08-27 14:21:17,call,
7792,2020-08-27 15:33:17,call,
1002,2020-08-27 10:22:17,reports,
7794,2020-08-27 09:29:17,lunch,
7792,2020-08-27 07:44:17,suppliement,
7794,2020-08-27 15:35:17,reports,
8547,2020-08-27 08:09:17,suppliement,
6588,2020-08-27 15:16:17,suppliement,
1279,2020-08-27 10:03:17,payment,
1279,2020-08-27 18:08:17,lunch,
6588,2020-08-27 11:42:17,reports,
6588,2020-08-27 07:23:17,lunch,
3478,2020-08-27 14:48:17,call,
1002,2020-08-27 15:34:17,suppliement,
8547,2020-08-27 07:59:17,bathroom,
1002,2020-08-27 11:50:17,call,
6588,2020-08-27 14:45:17,reports,
1002,2020-08-27 12:53:17,bathroom,
1002,2020-08-27 11:07:17,payment,
1279,2020-08-27 13:27:17,payment,
1279,2020-08-27 14:34:17,bathroom,
3478,2020-08-27 16:34:17,call,
2009,2020-08-27 15:08:17,lunch,
7794,2020-08-27 11:51:17,meeting,
3478,2020-08-27 17:27:17,reports,
7794,2020-08-27 09:16:17,bathroom,
7792,2020-08-27 07:29:17,reports,
7794,2020-08-27 07:51:17,lunch,
2009,2020-08-27 18:52:17,suppliement,
1002,2020-08-27 16:54:17,payment,
1279,2020-08-27 11:48:17,payment,
8547,2020-08-27 17:31:17,suppliement,
1247,2020-08-27 08:15:17,payment,
2009,2020-08-27 13:17:17,reports,
7794,2020-08-27 15:47:17,payment,
6588,2020-08-27 10:29:17,payment,
2009,2020-08-27 16:12:17,meeting,
8547,2020-08-27 17:50:17,lunch,
7794,2020-08-27 15:28:17,lunch,
2009,2020-08-27 14:55:17,reports,
7794,2020-08-27 18:42:17,lunch,
3478,2020-08-27 14:17:17,lunch,
1279,2020-08-27 13:59:17,call,
1247,2020-08-27 10:42:17,reports,
1247,2020-08-27 10:30:17,reports,
3478,2020-08-27 18:23:17,bathroom,
1279,2020-08-27 08:26:17,lunch,
7792,2020-08-27 10:19:17,suppliement,
1279,2020-08-27 15:39:17,reports,
2009,2020-08-27 13:12:17,meeting,
7794,2020-08-27 15:58:17,meeting,
7792,2020-08-27 08:29:17,call,
7794,2020-08-27 15:06:17,meeting,
1247,2020-08-27 12:26:17,call,
1279,2020-08-27 09:40:17,call,
2009,2020-08-27 07:12:17,meeting,
7792,2020-08-27 18:43:17,call,
1002,2020-08-27 11:21:17,reports,
1002,2020-08-27 13:50:17,meeting,
7792,2020-08-27 08:35:17,lunch,
1279,2020-08-27 16:35:17,call,
8547,2020-08-27 17:10:17,meeting,
7792,2020-08-27 09:49:17,meeting,
1002,2020-08-27 08:25:17,reports,
1002,2020-08-27 15:17:17,meeting,
1279,2020-08-27 10:28:17,reports,
3478,2020-08-27 09:30:17,bathroom,
3478,2020-08-27 13:35:17,lunch,
1279,2020-08-27 07:57:17,payment,
1247,2020-08-27 10:21:17,reports,
3478,2020-08-27 08:30:17,meeting,
6588,2020-08-27 11:01:17,meeting,
8547,2020-08-27 08:56:17,lunch,
1279,2020-08-27 11:10:17,bathroom,
8547,2020-08-27 11:01:17,payment,
3478,2020-08-27 07:58:17,suppliement,
1247,2020-08-27 17:19:17,bathroom,
6588,2020-08-27 16:04:17,suppliement,
2009,2020-08-27 12:20:17,lunch,
2009,2020-08-27 09:28:17,suppliement,
7792,2020-08-27 08:36:17,reports,
7792,2020-08-27 10:34:17,meeting,
6588,2020-08-27 15:42:17,suppliement,
1247,2020-08-27 16:48:17,suppliement,
1279,2020-08-27 08:49:17,lunch,
1002,2020-08-27 14:03:17,lunch,
3478,2020-08-27 16:58:17,reports,
6588,2020-08-27 16:00:17,meeting,
1279,2020-08-27 11:12:17,call,
7792,2020-08-27 13:07:17,meeting,
6588,2020-08-27 09:59:17,bathroom,
2009,2020-08-27 18:14:17,payment,
6588,2020-08-27 08:58:17,meeting,
7794,2020-08-27 17:23:17,meeting,
7794,2020-08-27 18:58:17,reports,
1247,2020-08-27 12:05:17,meeting,
7794,2020-08-27 13:59:17,reports,
6588,2020-08-27 11:00:17,payment,
8547,2020-08-27 12:10:17,reports,
3478,2020-08-27 15:26:17,reports,
2009,2020-08-27 09:43:17,call,
1279,2020-08-27 15:59:17,bathroom,
6588,2020-08-27 17:29:17,payment,
6588,2020-08-27 15:41:17,payment,
1247,2020-08-27 18:41:17,call,
1279,2020-08-27 10:44:17,call,
8547,2020-08-27 18:36:17,meeting,
1247,2020-08-27 12:45:17,suppliement,
1279,2020-08-27 18:52:17,call,
1247,2020-08-27 09:55:17,bathroom,
7792,2020-08-27 11:08:17,lunch,
8547,2020-08-27 15:05:17,bathroom,
8547,2020-08-27 12:47:17,suppliement,
3478,2020-08-27 12:36:17,payment,
8547,2020-08-27 15:18:17,lunch,
1279,2020-08-27 09:41:17,bathroom,
7794,2020-08-27 10:53:17,suppliement,
7794,2020-08-27 18:28:17,suppliement,
1247,2020-08-27 17:25:17,meeting,
7794,2020-08-27 16:30:17,suppliement,
1279,2020-08-27 07:26:17,meeting,
2009,2020-08-27 10:56:17,bathroom,
6588,2020-08-27 14:20:17,meeting,
1279,2020-08-27 08:10:17,suppliement,
2009,2020-08-27 15:01:17,payment,
7794,2020-08-27 09:43:17,reports,
8547,2020-08-27 14:39:17,suppliement,
6588,2020-08-27 16:29:17,reports,
1002,2020-08-27 08:07:17,bathroom,
1247,2020-08-27 16:24:17,suppliement,
7792,2020-08-27 12:29:17,suppliement,
8547,2020-08-27 13:11:17,bathroom,
7794,2020-08-27 09:27:17,meeting,
7792,2020-08-27 08:00:17,payment,
2009,2020-08-27 12:49:17,meeting,
7794,2020-08-27 17:47:17,lunch,
3478,2020-08-27 18:51:17,call,
6588,2020-08-27 09:54:17,call,
1279,2020-08-27 09:50:17,reports,
1002,2020-08-27 14:29:17,meeting,
2009,2020-08-27 12:39:17,call,
1002,2020-08-27 13:10:17,lunch,
3478,2020-08-27 11:58:17,payment,
8547,2020-08-27 13:42:17,payment,
6588,2020-08-27 09:03:17,suppliement,
1002,2020-08-27 12:21:17,lunch,
7792,2020-08-27 14:50:17,suppliement,
7792,2020-08-27 08:37:17,lunch,
1279,2020-08-27 10:16:17,lunch,
1279,2020-08-27 13:21:17,call,
1247,2020-08-27 14:48:17,payment,
1247,2020-08-27 17:57:17,reports,
1002,2020-08-27 18:37:17,lunch,
7792,2020-08-27 14:32:17,suppliement,
1247,2020-08-27 16:30:17,meeting,
3478,2020-08-27 14:12:17,reports,
8547,2020-08-27 08:38:17,meeting,
1247,2020-08-27 13:26:17,lunch,
7792,2020-08-27 07:33:17,lunch,
1247,2020-08-27 13:30:17,payment,
1279,2020-08-27 18:49:17,lunch,
3478,2020-08-27 07:46:17,reports,
6588,2020-08-27 08:56:17,meeting,
1247,2020-08-27 15:18:17,call,
7792,2020-08-27 10:20:17,suppliement,
7792,2020-08-27 14:22:17,call,
1247,2020-08-27 11:29:17,payment,
7794,2020-08-27 17:07:17,meeting,
8547,2020-08-27 09:57:17,suppliement,
2009,2020-08-27 18:45:17,reports,
1247,2020-08-27 11:50:17,suppliement,
1279,2020-08-27 09:11:17,payment,
1247,2020-08-27 12:24:17,meeting,
7792,2020-08-27 12:04:17,bathroom,
8547,2020-08-27 07:12:17,reports,
1247,2020-08-27 11:48:17,lunch,
1247,2020-08-27 13:40:17,lunch,
1279,2020-08-27 16:42:17,lunch,
3478,2020-08-27 08:04:17,bathroom,
8547,2020-08-27 08:42:17,reports,
7794,2020-08-27 15:49:17,bathroom,
7794,2020-08-27 18:11:17,lunch,
8547,2020-08-27 14:03:17,meeting,
2009,2020-08-27 12:55:17,meeting,
7792,2020-08-27 10:57:17,call,
7792,2020-08-27 15:12:17,suppliement,
7794,2020-08-27 11:15:17,lunch,
6588,2020-08-27 11:20:17,bathroom,
1002,2020-08-27 16:26:17,lunch,
6588,2020-08-27 18:02:17,lunch,
3478,2020-08-27 17:26:17,lunch,
2009,2020-08-27 10:59:17,reports,
7794,2020-08-27 08:07:17,meeting,
7792,2020-08-27 16:04:17,reports,
2009,2020-08-27 18:15:17,payment,
1002,2020-08-27 17:52:17,suppliement,
7794,2020-08-27 15:58:17,call,
1279,2020-08-27 17:34:17,meeting,
2009,2020-08-27 10:23:17,lunch,
1279,2020-08-27 13:13:17,call,
6588,2020-08-27 16:12:17,call,
1002,2020-08-27 13:19:17,reports,
8547,2020-08-27 17:30:17,call,
7792,2020-08-27 18:39:17,suppliement,
2009,2020-08-27 17:53:17,payment,
1002,2020-08-27 12:46:17,bathroom,
7792,2020-08-27 07:05:17,suppliement,
6588,2020-08-27 07:28:17,bathroom,
2009,2020-08-27 14:35:17,lunch,
7794,2020-08-27 07:18:17,lunch,
3478,2020-08-27 13:04:17,call,
7792,2020-08-27 10:45:17,lunch,
8547,2020-08-27 14:08:17,payment,
8547,2020-08-27 07:47:17,bathroom,
1247,2020-08-27 13:16:17,meeting,
8547,2020-08-27 16:57:17,call,
6588,2020-08-27 08:18:17,suppliement,
8547,2020-08-27 11:23:17,payment,
8547,2020-08-27 11:13:17,payment,
8547,2020-08-27 08:07:17,lunch,
6588,2020-08-27 12:57:17,call,
1279,2020-08-27 10:15:17,suppliement,
3478,2020-08-27 07:54:17,payment,
6588,2020-08-27 09:15:17,bathroom,
2009,2020-08-27 09:42:17,bathroom,
1002,2020-08-27 07:04:17,payment,
1002,2020-08-27 11:15:17,call,
3478,2020-08-27 09:52:17,payment,
1002,2020-08-27 13:47:17,call,
8547,2020-08-27 13:24:17,call,
7792,2020-08-27 15:51:17,bathroom,
1247,2020-08-27 10:34:17,meeting,
7794,2020-08-27 09:33:17,reports,
1002,2020-08-27 10:57:17,meeting,
1279,2020-08-27 11:54:17,meeting,
1247,2020-08-27 16:07:17,bathroom,
7792,2020-08-27 14:07:17,payment,
6588,2020-08-27 17:42:17,call,
3478,2020-08-27 17:39:17,bathroom,
1002,2020-08-27 09:55:17,call,
2009,2020-08-27 13:58:17,suppliement,
1247,2020-08-27 09:52:17,call,
6588,2020-08-27 08:14:17,suppliement,
8547,2020-08-27 11:30:17,payment,
1247,2020-08-27 15:21:17,payment,
7794,2020-08-27 11:02:17,bathroom,
1279,2020-08-27 12:57:17,bathroom,
1002,2020-08-27 15:32:17,lunch,
1002,2020-08-27 13:27:17,bathroom,
3478,2020-08-27 15:58:17,lunch,
6588,2020-08-27 13:35:17,payment,
2009,2020-08-27 11:40:17,suppliement,
2009,2020-08-27 12:00:17,lunch,
1247,2020-08-27 10:50:17,lunch,
7792,2020-08-27 11:50:17,suppliement,
2009,2020-08-27 14:28:17,meeting,
3478,2020-08-27 08:55:17,call,
6588,2020-08-27 18:38:17,payment,
2009,2020-08-27 16:13:17,lunch,
8547,2020-08-27 15:20:17,suppliement,
7792,2020-08-27 10:43:17,lunch,
1002,2020-08-27 12:57:17,meeting,
8547,2020-08-27 07:41:17,payment,
1279,2020-08-27 17:25:17,payment,
1002,2020-08-27 11:57:17,call,
7794,2020-08-27 08:34:17,bathroom,
8547,2020-08-27 07:39:17,call,
6588,2020-08-27 17:04:17,suppliement,
3478,2020-08-27 08:59:17,reports,
1279,2020-08-27 09:57:17,reports,
1247,2020-08-27 14:37:17,meeting,
8547,2020-08-27 12:09:17,reports,
3478,2020-08-27 16:43:17,suppliement,
1279,2020-08-27 11:35:17,call,
1247,2020-08-27 07:25:17,lunch,
2009,2020-08-27 18:22:17,meeting,
1279,2020-08-27 08:01:17,suppliement,
7792,2020-08-27 07:09:17,suppliement,
2009,2020-08-27 18:16:17,lunch,
2009,2020-08-27 14:54:17,suppliement,
6588,2020-08-27 13:31:17,meeting,
1002,2020-08-27 10:15:17,lunch,
1002,2020-08-27 13:27:17,bathroom,
3478,2020-08-27 15:05:17,payment,
8547,2020-08-27 11:47:17,meeting,
1247,2020-08-27 10:43:17,payment,
1247,2020-08-27 11:17:17,meeting,
1247,2020-08-27 08:01:17,call,
1279,2020-08-27 18:30:17,call,
7794,2020-08-27 14:58:17,payment,
7792,2020-08-27 12:19:17,meeting,
3478,2020-08-27 13:38:17,lunch,
7794,2020-08-27 07:56:17,payment,
1002,2020-08-27 14:01:17,reports,
6588,2020-08-27 07:21:17,meeting,
1247,2020-08-27 17:34:17,bathroom,
1247,2020-08-27 15:46:17,reports,
3478,2020-08-27 12:30:17,bathroom,
7794,2020-08-27 14:37:17,suppliement,
7792,2020-08-27 17:58:17,bathroom,
1279,2020-08-27 17:44:17,call,
1247,2020-08-27 08:40:17,payment,
3478,2020-08-27 11:29:17,call,
7794,2020-08-27 18:48:17,lunch,
1279,2020-08-27 13:18:17,suppliement,
8547,2020-08-27 17:17:17,suppliement,
2009,2020-08-27 11:50:17,reports,
7794,2020-08-27 10:59:17,payment,
1002,2020-08-27 17:13:17,reports,
2009,2020-08-27 18:28:17,payment,
7794,2020-08-27 16:40:17,call,
1247,2020-08-27 18:04:17,bathroom,
1279,2020-08-27 15:41:17,call,
3478,2020-08-27 08:38:17,call,
1247,2020-08-27 14:43:17,meeting,
7792,2020-08-27 16:41:17,suppliement,
7794,2020-08-27 12:16:17,call,
7792,2020-08-27 09:01:17,reports,
1002,2020-08-27 11:01:17,meeting,
2009,2020-08-27 16:34:17,bathroom,
1279,2020-08-27 11:25:17,reports,
1247,2020-08-27 07:32:17,bathroom,
3478,2020-08-27 16:08:17,call,
2009,2020-08-27 16:36:17,meeting,
7792,2020-08-27 10:28:17,suppliement,
7794,2020-08-27 09:10:17,reports,
2009,2020-08-27 17:26:17,reports,
1279,2020-08-27 13:42:17,lunch,
6588,2020-08-27 11:15:17,meeting,
2009,2020-08-27 07:30:17,meeting,
8547,2020-08-27 08:11:17,call,
7794,2020-08-27 10:34:17,call,
1247,2020-08-27 13:04:17,payment,
1279,2020-08-27 17:22:17,suppliement,
8547,2020-08-27 10:43:17,meeting,
6588,2020-08-27 13:42:17,reports,
8547,2020-08-27 08:41:17,call,
8547,2020-08-27 12:48:17,suppliement,
3478,2020-08-27 15:45:17,bathroom,
7794,2020-08-27 12:17:17,call,
6588,2020-08-27 14:55:17,suppliement,
6588,2020-08-27 10:32:17,meeting,
7794,2020-08-27 09:27:17,payment,
7792,2020-08-27 16:29:17,suppliement,
7792,2020-08-27 16:04:17,call,
7794,2020-08-27 13:37:17,lunch,
1279,2020-08-27 14:35:17,lunch,
7792,2020-08-27 07:12:17,lunch,
2009,2020-08-27 07:09:17,meeting,
1247,2020-08-27 09:13:17,suppliement,
1279,2020-08-27 10:02:17,meeting,
1247,2020-08-27 17:33:17,payment,
6588,2020-08-27 13:47:17,meeting,
1247,2020-08-27 14:07:17,call,
7794,2020-08-27 07:30:17,payment,
3478,2020-08-27 16:45:17,payment,
2009,2020-08-27 14:56:17,lunch,
2009,2020-08-27 15:05:17,lunch,
3478,2020-08-27 13:22:17,payment,
1002,2020-08-27 11:22:17,bathroom,
7792,2020-08-27 15:45:17,call,
3478,2020-08-27 17:30:17,bathroom,
8547,2020-08-27 17:22:17,suppliement,
7794,2020-08-27 10:56:17,lunch,
1279,2020-08-27 12:18:17,lunch,
6588,2020-08-27 10:39:17,meeting,
3478,2020-08-27 13:18:17,lunch,
8547,2020-08-27 13:21:17,call,
7794,2020-08-27 18:49:17,suppliement,
1002,2020-08-27 13:28:17,call,
3478,2020-08-27 07:25:17,payment,
7792,2020-08-27 08:59:17,lunch,
6588,2020-08-27 11:57:17,reports,
1247,2020-08-27 11:27:17,lunch,
7792,2020-08-27 14:01:17,lunch,
6588,2020-08-27 14:01:17,meeting,
6588,2020-08-27 17:38:17,bathroom,
8547,2020-08-27 09:36:17,meeting,
1279,2020-08-27 11:53:17,call,
1247,2020-08-27 11:01:17,meeting,
8547,2020-08-27 14:39:17,payment,
6588,2020-08-27 09:19:17,suppliement,
8547,2020-08-27 09:48:17,payment,
7792,2020-08-27 07:37:17,lunch,
1279,2020-08-27 10:49:17,suppliement,
1002,2020-08-27 10:53:17,bathroom,
7792,2020-08-27 12:59:17,lunch,
1002,2020-08-27 10:36:17,reports,
3478,2020-08-27 16:59:17,suppliement,
7794,2020-08-27 17:23:17,bathroom,
1247,2020-08-27 16:17:17,lunch,
7794,2020-08-27 09:47:17,lunch,
3478,2020-08-27 17:46:17,payment,
1002,2020-08-27 10:54:17,bathroom,
2009,2020-08-27 11:37:17,meeting,
2009,2020-08-27 17:53:17,bathroom,
1002,2020-08-27 14:45:17,payment,
7792,2020-08-27 12:10:17,call,
2009,2020-08-27 16:19:17,lunch,
7794,2020-08-27 13:54:17,call,
7792,2020-08-27 14:05:17,lunch,
3478,2020-08-27 11:17:17,meeting,
3478,2020-08-27 10:58:17,bathroom,
7792,2020-08-27 15:04:17,suppliement,
2009,2020-08-27 08:14:17,meeting,
3478,2020-08-27 13:07:17,reports,
1247,2020-08-27 09:26:17,bathroom,
8547,2020-08-27 15:57:17,suppliement,
1279,2020-08-27 14:30:17,meeting,
7794,2020-08-27 14:48:17,lunch,
2009,2020-08-27 10:57:17,call,
1002,2020-08-27 14:16:17,meeting,
1002,2020-08-27 18:11:17,payment,
7794,2020-08-27 08:58:17,reports,
6588,2020-08-27 11:16:17,lunch,
6588,2020-08-27 17:07:17,bathroom,
2009,2020-08-27 14:35:17,meeting,
8547,2020-08-27 16:16:17,lunch,
2009,2020-08-27 16:55:17,payment,
1247,2020-08-27 13:11:17,reports,
1247,2020-08-27 11:22:17,meeting,
1247,2020-08-27 11:47:17,reports,
3478,2020-08-27 08:09:17,bathroom,
8547,2020-08-27 17:55:17,meeting,
6588,2020-08-27 07:19:17,payment,
1247,2020-08-27 10:27:17,meeting,
3478,2020-08-27 12:56:17,meeting,
1247,2020-08-27 16:16:17,suppliement,
6588,2020-08-27 12:04:17,bathroom,
7792,2020-08-27 11:32:17,call,
8547,2020-08-27 10:45:17,payment,
8547,2020-08-27 13:48:17,call,
3478,2020-08-27 09:32:17,suppliement,
1279,2020-08-27 12:00:17,lunch,
3478,2020-08-27 07:39:17,suppliement,
6588,2020-08-27 12:02:17,lunch,
3478,2020-08-27 08:30:17,reports,
7794,2020-08-27 18:15:17,meeting,
7794,2020-08-27 18:36:17,suppliement,
1247,2020-08-27 07:19:17,reports,
